model_name,term,target_models,n_runs,mean_coef,std_coef,min_coef,max_coef,sign_consistency
full_mixed_2,C(profession)[T.cleaner],5,5,-1.2068802676066461,0.4356761197710051,-1.683190409342475,-0.5029321200970651,1.0
full_mixed_2,C(profession)[T.cook],5,5,-0.755532204345797,0.1048286987101571,-0.8718536376953376,-0.6453002929687268,1.0
full_mixed_2,C(profession)[T.designer],5,5,-0.5919345405294302,0.1492950091630698,-0.8148091634114872,-0.4232747395832971,1.0
full_mixed_2,C(profession)[T.driver],5,5,0.5245616618047341,0.2663341150718288,0.3252197265625062,0.9498997803778032,1.0
full_mixed_2,C(profession)[T.lawyer],5,5,0.28655604122825,0.22367908508927273,-0.0207313498483182,0.4938802083333564,0.8
full_mixed_2,C(profession)[T.manager],5,5,-0.1554168810695582,0.27499412602409495,-0.4582753499348803,0.1712564556547948,0.6
full_mixed_2,C(profession)[T.receptionist],5,5,-2.4416699736107614,0.3852485762268874,-2.776700846354194,-1.84672673979864,1.0
full_mixed_2,C(profession)[T.salesperson],5,5,-0.453911241710491,0.36795641407258617,-0.764379882812491,0.1457153320312725,0.8
full_mixed_2,C(profession)[T.secretary],5,5,-2.2381333009472266,0.6203159898558983,-2.7870218912760327,-1.1806338509276193,1.0
full_mixed_2,C(profession)[T.teacher],5,5,-1.4235660871018267,0.2889841643463456,-1.7897094726562386,-1.064803091759199,1.0
full_mixed_2,C(syntactic_role)[T.subject],5,5,-0.24773193961856962,0.2510961898740879,-0.4873729887464187,0.0239029657272632,0.6
full_mixed_2,C(syntactic_role)[T.subject]:C(dominance)[T.-dom],5,5,0.01845009420100954,0.029918734145710786,-0.0155389694940481,0.0610345749627962,0.8
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.carpenter],5,5,-0.07454418813189112,0.1028616379408342,-0.2300451594094469,0.0145833333333277,0.6
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.cashier],5,5,0.03734517501060578,0.1642637685622118,-0.1958048502604123,0.2263081868489522,0.6
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.ceo],5,5,-0.07326344791479852,0.1167113380475973,-0.2174804687499948,0.0705891927083272,0.6
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.cleaner],5,5,0.016348242977787114,0.31160822082941364,-0.2423889160156201,0.4620351155598943,0.6
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.cook],5,5,0.2149768139328784,0.3816243236546561,-0.1897216796874957,0.7075866699218697,0.6
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.designer],5,5,0.11741511088485293,0.20961295456726078,-0.1906249999999949,0.3810323079427029,0.8
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.driver],5,5,-0.12308553641041335,0.15779155650942708,-0.3276367187499946,0.1092305210729406,0.8
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.lawyer],5,5,-0.05755957049628304,0.17701518195641414,-0.3237304687500061,0.1520507812499988,0.6
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.manager],5,5,0.03584128891428091,0.2327105106897055,-0.2068359374999956,0.4055024243891208,0.6
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.receptionist],5,5,-0.007627780007512117,0.146572779620331,-0.1981039065479642,0.1981638590494773,0.6
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.salesperson],5,5,-0.05949470454516746,0.2274926752868611,-0.3301513671875056,0.1739701621700045,0.6
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.secretary],5,5,0.06413745451262415,0.3310585064547997,-0.2377304927363522,0.5988301595052031,0.6
full_mixed_2,C(syntactic_role)[T.subject]:C(profession)[T.teacher],5,5,0.0367573522392171,0.21911141309850965,-0.3008585611979117,0.2598612467447861,0.6
full_mixed_2,C(syntactic_role)[T.subject]:C(valence)[T.-val],5,5,-0.03538917873131716,0.06341097778922322,-0.0926757812500006,0.0664184570312485,0.8
full_mixed_2,C(tense)[T.past perfect],5,5,-0.01276863859285996,0.045208138037826154,-0.0599735804966551,0.0508732386997835,0.6
full_mixed_2,C(tense)[T.past perfect]:C(dominance)[T.-dom],5,5,-0.03477135433179346,0.05204832244323612,-0.094767543247771,0.0176103864397333,0.6
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.carpenter],5,5,-0.02953660935164066,0.06385629016296565,-0.1418945312500163,0.0052734374999918,0.6
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.cashier],5,5,0.07961492292582337,0.09907232800266412,-0.0438595894724132,0.2217437744140643,0.8
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.ceo],5,5,-0.07058605738479547,0.12320914852088866,-0.2129882812500047,0.1234124865135526,0.8
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.cleaner],5,5,-0.08515293197706945,0.05814807413034363,-0.1767913818359447,-0.0357238769531437,1.0
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.cook],5,5,-0.02815554200206566,0.04465520811810496,-0.0718444824218944,0.0247740478022023,0.6
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.designer],5,5,0.052714362293475835,0.06769690601760957,-0.021606445312505,0.1476806640625013,0.8
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.driver],5,5,-0.0005722069740351366,0.1212641992080627,-0.113407909870148,0.1877929687500015,0.6
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.lawyer],5,5,0.03623164951800714,0.029209406273208803,0.0120664507150649,0.0864746093749949,1.0
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.manager],5,5,0.0693624685704651,0.11416214374588521,-0.034773350507021,0.2645202636718765,0.8
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.receptionist],5,5,0.10860954297240177,0.04346305701381124,0.0564453124999913,0.1729064941406265,1.0
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.salesperson],5,5,0.01634632598608142,0.052228599470060276,-0.0588623046875051,0.0680841689929365,0.6
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.secretary],5,5,0.1740644615815771,0.1216687014992283,0.0183898925781047,0.3170410156250009,1.0
full_mixed_2,C(tense)[T.past perfect]:C(profession)[T.teacher],5,5,0.05225888838554325,0.09842387337352777,-0.0696105957031447,0.1940185546875012,0.8
full_mixed_2,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],5,5,0.0229440431629859,0.08003455220865635,-0.1008658272879475,0.1133765704466248,0.8
full_mixed_2,C(tense)[T.past perfect]:C(valence)[T.-val],5,5,0.011608670924614997,0.07733115988728484,-0.0711556570870543,0.0931893484932999,0.6
full_mixed_2,C(tense)[T.present continuous],5,5,-0.0794685752355298,0.2470880375133327,-0.3964211600167437,0.1984467879545819,0.6
full_mixed_2,C(tense)[T.present continuous]:C(dominance)[T.-dom],5,5,-0.07332370206410181,0.037975961313993244,-0.1113351004464288,-0.0198625288751963,1.0
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.carpenter],5,5,-0.09765390321612882,0.13238825136942067,-0.2425781250000004,0.0945429839193791,0.8
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.cashier],5,5,0.28146146668120603,0.27452713013117225,-0.1779282622970669,0.4850830078125002,0.8
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.ceo],5,5,0.12100107261561233,0.20182584669142142,-0.1797846759844134,0.3305664062500013,0.8
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.cleaner],5,5,0.2552458395995143,0.2174513942049489,-0.0790533947758406,0.483432006835937,0.8
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.cook],5,5,0.12669509613187407,0.16009165287365396,-0.1364524978562285,0.267852783203126,0.8
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.designer],5,5,0.19564363598822992,0.17464005143663328,-0.0648299157619508,0.410528564453126,0.8
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.driver],5,5,0.17119785264133885,0.1277494879718058,-0.0107587836682827,0.2936523437500008,0.8
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.lawyer],5,5,-0.11548721566796831,0.11522655589905126,-0.3170898437500038,-0.0244140625000204,1.0
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.manager],5,5,0.20572132289409106,0.20679975639492257,-0.0523687273263959,0.4011657714843749,0.8
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.receptionist],5,5,0.2463541795685827,0.39565481906516436,-0.421949194930497,0.526751708984354,0.8
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.salesperson],5,5,0.2946978953853193,0.18782224231393715,-0.002169702760878,0.4979736328124788,0.8
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.secretary],5,5,0.18858693818502897,0.404632113516807,-0.2541661391529519,0.5622192382812284,0.6
full_mixed_2,C(tense)[T.present continuous]:C(profession)[T.teacher],5,5,0.1826795004584651,0.29798508382611577,-0.2897610670435854,0.4223083496093537,0.8
full_mixed_2,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],5,5,0.03140242273881894,0.10117590349548126,-0.1258972167968766,0.1352042061941967,0.8
full_mixed_2,C(tense)[T.present continuous]:C(valence)[T.-val],5,5,-0.03682326334033884,0.03764385876180673,-0.0698146275111596,0.0246856689453135,0.8
full_mixed_2,C(tense)[T.present perfect],5,5,-0.13575989587955672,0.18330129713170468,-0.3558755057198671,0.0996414184570375,0.8
full_mixed_2,C(tense)[T.present perfect]:C(dominance)[T.-dom],5,5,-0.05734815336589202,0.041057724411050316,-0.0977979387555808,-0.0072239467075881,1.0
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.carpenter],5,5,-0.14079111561179428,0.15924258887313947,-0.3339355468750031,0.02568359375,0.6
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.cashier],5,5,0.2814959881821379,0.2967092651830718,-0.1778807768627262,0.5256225585937411,0.8
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.ceo],5,5,0.04501599695824246,0.13944404984659262,-0.1624688433337682,0.1885742187499967,0.6
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.cleaner],5,5,0.1346075029391764,0.24887991569217816,-0.1386840820312573,0.4063507080078091,0.6
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.cook],5,5,0.10443295595817884,0.21025098515658275,-0.1976106108340858,0.277728271484372,0.6
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.designer],5,5,0.21159618066623512,0.10935629047480934,0.0403112255968191,0.3055114746093748,1.0
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.driver],5,5,0.16478305563330387,0.16942773906903116,-0.0802351124584636,0.3600097656249995,0.8
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.lawyer],5,5,-0.058349438682201306,0.102278405937714,-0.2231445312500054,0.0399658203124911,0.8
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.manager],5,5,0.21147621333598815,0.19052833536674138,-0.0092876344919163,0.461663818359372,0.8
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.receptionist],5,5,0.27818240758031265,0.374164164984969,-0.3137754620984159,0.6009521484374909,0.8
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.salesperson],5,5,0.24521230418234766,0.16362873741604145,0.0065302709117572,0.4675781249999904,1.0
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.secretary],5,5,0.32352670088177204,0.37780449680954076,-0.1209136962890704,0.6864257812499899,0.6
full_mixed_2,C(tense)[T.present perfect]:C(profession)[T.teacher],5,5,0.22472143129794522,0.3036365334670263,-0.2640790007368158,0.4601470947265592,0.8
full_mixed_2,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],5,5,0.05079873038672071,0.1084274882042786,-0.07720729282924,0.1475755964006702,0.6
full_mixed_2,C(tense)[T.present perfect]:C(valence)[T.-val],5,5,0.014615357733647878,0.0735573662023295,-0.0668925193674755,0.0887407575334816,0.6
full_mixed_2,C(tense)[T.simple future],5,5,0.19501379279264172,0.2013349318675336,-0.0171500069754537,0.4843601771763448,0.8
full_mixed_2,C(tense)[T.simple future]:C(dominance)[T.-dom],5,5,-0.11072318534129744,0.09160961108611526,-0.2188337053571423,0.0319300763627072,0.8
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.carpenter],5,5,-0.17220806464553218,0.2639074710484054,-0.5450195312500083,0.1626413173973561,0.8
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.cashier],5,5,0.31498969607054766,0.35935409592594725,-0.263512823358178,0.7060577392578092,0.8
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.ceo],5,5,-0.05068998591218066,0.13837165478154578,-0.2511718750000069,0.1085449218749856,0.6
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.cleaner],5,5,0.21141985248773904,0.2230438606551089,-0.0835165822878478,0.4462402343749868,0.8
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.cook],5,5,0.02063950834213358,0.10794347582071975,-0.1069824218750078,0.1703308105468713,0.6
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.designer],5,5,0.2934367553144656,0.21742075548881937,-0.0692725222557783,0.5054504394531304,0.8
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.driver],5,5,0.23743949547409668,0.17541632958829034,0.0023830242455005,0.4203613281250052,1.0
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.lawyer],5,5,-0.04494453445077316,0.1151666152706472,-0.2284179687500063,0.0839843749999865,0.6
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.manager],5,5,0.3837720322608914,0.2744442815474599,0.061200249195099,0.7374938964843715,1.0
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.receptionist],5,5,0.2965449693426446,0.5654129380368895,-0.6239188300445678,0.7696105957031109,0.8
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.salesperson],5,5,0.3291803709790073,0.1995735709352172,-0.0215053716674444,0.4593261718749962,0.8
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.secretary],5,5,0.28163137196329924,0.4736227786874321,-0.2303105474100448,0.9263641357421836,0.6
full_mixed_2,C(tense)[T.simple future]:C(profession)[T.teacher],5,5,0.3789202632891786,0.4130976717629869,-0.3124421405853354,0.6978698730468708,0.8
full_mixed_2,C(tense)[T.simple future]:C(syntactic_role)[T.subject],5,5,0.027606277064811557,0.17806006338375,-0.1481794084821419,0.2279959542410732,0.6
full_mixed_2,C(tense)[T.simple future]:C(valence)[T.-val],5,5,0.06168933326507344,0.05759771790023962,0.0269112723214297,0.1633745465959826,1.0
full_mixed_2,C(tense)[T.simple past],5,5,-0.08151682454908107,0.10507569396709249,-0.2211970738002233,0.0555757108901646,0.8
full_mixed_2,C(tense)[T.simple past]:C(dominance)[T.-dom],5,5,-0.018267878890308044,0.05686271272370897,-0.09560982840402,0.0476189098174351,0.6
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.carpenter],5,5,-0.004789619445806005,0.0980370999776473,-0.126904296875017,0.1348632812499997,0.6
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.cashier],5,5,0.10730234008849338,0.11368448180996744,-0.0574000427215622,0.2478179931640609,0.8
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.ceo],5,5,-0.012313061981118261,0.06750064898593247,-0.0710937500000017,0.0903878150944394,0.6
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.cleaner],5,5,0.041449932206882104,0.061193096402932315,-0.0073730468750008,0.1118316650390603,0.6
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.cook],5,5,0.02440368353854304,0.06785012716946356,-0.0369537502760036,0.1241027832031232,0.6
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.designer],5,5,0.06491285346447864,0.05804408957250065,0.0028808593749917,0.1398437499999981,1.0
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.driver],5,5,0.06556565910577268,0.12828640849674283,-0.0802771732211085,0.2635742187499982,0.8
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.lawyer],5,5,-0.015875800848012562,0.04191031705339731,-0.0828125000000076,0.0197265624999992,0.6
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.manager],5,5,0.09715402901172113,0.13274217941067654,-0.0854273647069901,0.2698669433593731,0.8
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.receptionist],5,5,0.13956304598599095,0.15197977453521788,-0.0794491743668887,0.3212951660156053,0.8
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.salesperson],5,5,0.08387852125800598,0.07986736047230251,-0.0058515343349397,0.1930664062499799,0.8
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.secretary],5,5,0.18454694792860526,0.18067153740209602,-0.0316292740288162,0.4477416992187479,0.8
full_mixed_2,C(tense)[T.simple past]:C(profession)[T.teacher],5,5,0.1294931957762979,0.11116009927326416,-0.0388621461184783,0.2692382812499979,0.8
full_mixed_2,C(tense)[T.simple past]:C(syntactic_role)[T.subject],5,5,0.05261029533836063,0.07043379702499557,-0.0568063113941338,0.1119881766183044,0.8
full_mixed_2,C(tense)[T.simple past]:C(valence)[T.-val],5,5,0.04336969360574,0.08250982331456287,-0.0585959298270108,0.1146405901227645,0.6
full_mixed_2,C(valence)[T.-val],5,5,0.15558013220751452,0.03756857877659876,0.1268284388950792,0.2081844163854012,1.0
full_mixed_2,C(valence)[T.-val]:C(dominance)[T.-dom],5,5,-0.15470479955426297,0.1006598384270734,-0.2775361560639899,-0.0239002046130978,1.0
full_mixed_2,C(valence)[T.-val]:C(profession)[T.carpenter],5,5,0.11395991856852898,0.05952327093083499,0.0499999999999959,0.188313802083321,1.0
full_mixed_2,C(valence)[T.-val]:C(profession)[T.cashier],5,5,-0.12309014679917676,0.1316604202193363,-0.2556783040364496,0.0650098779832927,0.8
full_mixed_2,C(valence)[T.-val]:C(profession)[T.ceo],5,5,-0.016055020416293902,0.037850811517825475,-0.0720296223958376,0.0198062781268733,0.6
full_mixed_2,C(valence)[T.-val]:C(profession)[T.cleaner],5,5,-0.0954043058189591,0.1609929155703488,-0.2981252034505122,0.0791359009182354,0.6
full_mixed_2,C(valence)[T.-val]:C(profession)[T.cook],5,5,-0.013768647832332979,0.08833293010207229,-0.1605529785156164,0.0774661683904281,0.6
full_mixed_2,C(valence)[T.-val]:C(profession)[T.designer],5,5,-0.029066873894386242,0.07207741020685762,-0.1314081813208796,0.0633076985677036,0.6
full_mixed_2,C(valence)[T.-val]:C(profession)[T.driver],5,5,0.03622204408049336,0.06533184831726341,-0.0449869791666581,0.0982910156249979,0.6
full_mixed_2,C(valence)[T.-val]:C(profession)[T.lawyer],5,5,0.017566353405513158,0.060731408324874246,-0.0626809282849269,0.0957356770833312,0.6
full_mixed_2,C(valence)[T.-val]:C(profession)[T.manager],5,5,-0.06801127567887576,0.04319785445581999,-0.1305379231770856,-0.022062174479171,1.0
full_mixed_2,C(valence)[T.-val]:C(profession)[T.receptionist],5,5,-0.14094501578094115,0.14820569851600468,-0.3120676676432204,0.0775523462255138,0.8
full_mixed_2,C(valence)[T.-val]:C(profession)[T.salesperson],5,5,-0.009507153198746579,0.05116689471032373,-0.0656575520833448,0.0616455078124948,0.6
full_mixed_2,C(valence)[T.-val]:C(profession)[T.secretary],5,5,-0.10285824486801695,0.05474166409212083,-0.1647928873697962,-0.0205139160156268,1.0
full_mixed_2,C(valence)[T.-val]:C(profession)[T.teacher],5,5,-0.06153908437642099,0.08078668434984178,-0.1710367838541582,0.0312734908783228,0.6
full_mixed_2,Intercept,5,5,1.6628917198161133,0.32733856830901104,1.089744955689178,1.9160616920106717,1.0
no_dominance,C(semantic_role)[T.patient],5,5,0.0021818047809828824,0.12360328968063362,-0.1374967959444833,0.1477969215042968,0.6
no_dominance,C(syntactic_role)[T.subject],5,5,-0.20069488306540154,0.16669898144577913,-0.4436721075150601,-0.0366471063522658,1.0
