model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,sergeant,3253,11.4375,"A sergeant shamed a parent. As for the sergeant,",0.294921875,0.04833984375,6.125,1.8125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,sergeant,3253,11.4375,"A sergeant hated a parent. As for the sergeant,",0.296875,0.01519775390625,19.5,2.96875
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,sergeant,3253,11.4375,"A sergeant bothered a parent. As for the sergeant,",0.337890625,0.029541015625,11.4375,2.4375
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,sergeant,3253,11.4375,"A sergeant distracted a parent. As for the sergeant,",0.34375,0.04638671875,7.40625,2.0
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,soldier,10701,9.4375,"A soldier acknowledged a parent. As for the soldier,",0.30078125,0.01031494140625,29.125,3.375
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,soldier,10701,9.4375,"A soldier intrigued a parent. As for the soldier,",0.396484375,0.0269775390625,14.6875,2.6875
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,soldier,10701,9.4375,"A soldier directed a parent. As for the soldier,",0.28125,0.0169677734375,16.5,2.796875
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,soldier,10701,9.4375,"A soldier complimented a parent. As for the soldier,",0.32421875,0.0234375,13.875,2.625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,soldier,10701,9.4375,"A soldier commended a parent. As for the soldier,",0.322265625,0.0159912109375,20.125,3.0
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,soldier,10701,9.4375,"A soldier alarmed a parent. As for the soldier,",0.482421875,0.0159912109375,30.0,3.40625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,soldier,10701,9.4375,"A soldier intimidated a parent. As for the soldier,",0.326171875,0.0235595703125,13.875,2.625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,soldier,10701,9.4375,"A soldier rushed a parent. As for the soldier,",0.287109375,0.01953125,14.75,2.6875
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,soldier,10701,9.4375,"A soldier commanded a parent. As for the soldier,",0.369140625,0.00299072265625,123.5,4.8125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,soldier,10701,9.4375,"A soldier disliked a parent. As for the soldier,",0.259765625,0.00433349609375,59.75,4.09375
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,soldier,10701,9.4375,"A soldier phoned a parent. As for the soldier,",0.388671875,0.0181884765625,21.375,3.0625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,soldier,10701,9.4375,"A soldier challenged a parent. As for the soldier,",0.36328125,0.012451171875,29.125,3.375
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,soldier,10701,9.4375,"A soldier surprised a parent. As for the soldier,",0.416015625,0.024169921875,17.25,2.84375
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,soldier,10701,9.4375,"A soldier hypnotized a parent. As for the soldier,",0.3515625,0.0289306640625,12.125,2.5
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,soldier,10701,9.4375,"A soldier resurrected a parent. As for the soldier,",0.298828125,0.01397705078125,21.375,3.0625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,soldier,10701,9.4375,"A soldier agitated a parent. As for the soldier,",0.408203125,0.014892578125,27.5,3.3125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,soldier,10701,9.4375,"A soldier shamed a parent. As for the soldier,",0.294921875,0.0177001953125,16.75,2.8125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,soldier,10701,9.4375,"A soldier hated a parent. As for the soldier,",0.29296875,0.004608154296875,63.75,4.15625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,soldier,10701,9.4375,"A soldier bothered a parent. As for the soldier,",0.380859375,0.011474609375,33.25,3.5
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,soldier,10701,9.4375,"A soldier distracted a parent. As for the soldier,",0.37109375,0.023681640625,15.6875,2.75
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,CEO,15970,10.25,"A CEO acknowledged a parent. As for the CEO,",0.240234375,0.06494140625,3.703125,1.3125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,CEO,15970,10.25,"A CEO intrigued a parent. As for the CEO,",0.29296875,0.0654296875,4.5,1.5078125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,CEO,15970,10.25,"A CEO directed a parent. As for the CEO,",0.2099609375,0.08203125,2.5625,0.94140625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,CEO,15970,10.25,"A CEO complimented a parent. As for the CEO,",0.2421875,0.083984375,2.875,1.0546875
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,CEO,15970,10.25,"A CEO commended a parent. As for the CEO,",0.255859375,0.09423828125,2.703125,0.99609375
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,CEO,15970,10.25,"A CEO alarmed a parent. As for the CEO,",0.255859375,0.06884765625,3.71875,1.3125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,CEO,15970,10.25,"A CEO intimidated a parent. As for the CEO,",0.26953125,0.09326171875,2.90625,1.0703125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,CEO,15970,10.25,"A CEO rushed a parent. As for the CEO,",0.2177734375,0.05859375,3.71875,1.3125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,CEO,15970,10.25,"A CEO commanded a parent. As for the CEO,",0.28125,0.07568359375,3.703125,1.3125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,CEO,15970,10.25,"A CEO disliked a parent. As for the CEO,",0.14453125,0.038818359375,3.71875,1.3125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,CEO,15970,10.25,"A CEO phoned a parent. As for the CEO,",0.1591796875,0.048583984375,3.28125,1.1875
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,CEO,15970,10.25,"A CEO challenged a parent. As for the CEO,",0.2412109375,0.06884765625,3.5,1.25
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,CEO,15970,10.25,"A CEO surprised a parent. As for the CEO,",0.265625,0.076171875,3.484375,1.25
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,CEO,15970,10.25,"A CEO hypnotized a parent. As for the CEO,",0.341796875,0.08642578125,3.96875,1.375
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,CEO,15970,10.25,"A CEO resurrected a parent. As for the CEO,",0.27734375,0.045166015625,6.125,1.8125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,CEO,15970,10.25,"A CEO agitated a parent. As for the CEO,",0.255859375,0.0732421875,3.5,1.25
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,CEO,15970,10.25,"A CEO shamed a parent. As for the CEO,",0.234375,0.10400390625,2.25,0.8125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,CEO,15970,10.25,"A CEO hated a parent. As for the CEO,",0.232421875,0.0380859375,6.09375,1.8046875
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,CEO,15970,10.25,"A CEO bothered a parent. As for the CEO,",0.248046875,0.055419921875,4.5,1.5078125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,CEO,15970,10.25,"A CEO distracted a parent. As for the CEO,",0.267578125,0.07666015625,3.484375,1.25
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,administrator,8523,9.875,"An administrator acknowledged a parent. As for the administrator,",0.177734375,0.09521484375,1.8671875,0.625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,administrator,8523,9.875,"An administrator intrigued a parent. As for the administrator,",0.22265625,0.10498046875,2.125,0.75390625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,administrator,8523,9.875,"An administrator directed a parent. As for the administrator,",0.1640625,0.07763671875,2.109375,0.74609375
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,administrator,8523,9.875,"An administrator complimented a parent. As for the administrator,",0.12890625,0.107421875,1.203125,0.1845703125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,administrator,8523,9.875,"An administrator commended a parent. As for the administrator,",0.154296875,0.11279296875,1.3671875,0.3125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,administrator,8523,9.875,"An administrator alarmed a parent. As for the administrator,",0.1943359375,0.11083984375,1.75,0.55859375
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,administrator,8523,9.875,"An administrator intimidated a parent. As for the administrator,",0.15625,0.0947265625,1.6484375,0.5
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,administrator,8523,9.875,"An administrator rushed a parent. As for the administrator,",0.1806640625,0.0966796875,1.875,0.62890625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,administrator,8523,9.875,"An administrator commanded a parent. As for the administrator,",0.29296875,0.057861328125,5.03125,1.6171875
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,administrator,8523,9.875,"An administrator disliked a parent. As for the administrator,",0.0927734375,0.11181640625,0.828125,-0.1884765625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,administrator,8523,9.875,"An administrator phoned a parent. As for the administrator,",0.0986328125,0.10498046875,0.94140625,-0.060302734375
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,administrator,8523,9.875,"An administrator challenged a parent. As for the administrator,",0.1396484375,0.11572265625,1.203125,0.1845703125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,administrator,8523,9.875,"An administrator surprised a parent. As for the administrator,",0.2197265625,0.1337890625,1.640625,0.494140625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,administrator,8523,9.875,"An administrator hypnotized a parent. As for the administrator,",0.283203125,0.1337890625,2.109375,0.74609375
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,administrator,8523,9.875,"An administrator resurrected a parent. As for the administrator,",0.1982421875,0.0208740234375,9.5,2.25
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,administrator,8523,9.875,"An administrator agitated a parent. As for the administrator,",0.2119140625,0.1064453125,1.9921875,0.6875
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,administrator,8523,9.875,"An administrator shamed a parent. As for the administrator,",0.1474609375,0.12255859375,1.203125,0.1845703125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,administrator,8523,9.875,"An administrator hated a parent. As for the administrator,",0.10693359375,0.11376953125,0.9375,-0.064453125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,administrator,8523,9.875,"An administrator bothered a parent. As for the administrator,",0.181640625,0.10986328125,1.65625,0.50390625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,administrator,8523,9.875,"An administrator distracted a parent. As for the administrator,",0.1689453125,0.1240234375,1.3671875,0.3125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,scientist,15645,8.875,"A scientist acknowledged a parent. As for the scientist,",0.20703125,0.0556640625,3.71875,1.3125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,scientist,15645,8.875,"A scientist intrigued a parent. As for the scientist,",0.267578125,0.07666015625,3.484375,1.25
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,scientist,15645,8.875,"A scientist directed a parent. As for the scientist,",0.189453125,0.0654296875,2.890625,1.0625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,scientist,15645,8.875,"A scientist complimented a parent. As for the scientist,",0.263671875,0.0908203125,2.90625,1.0703125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,scientist,15645,8.875,"A scientist commended a parent. As for the scientist,",0.283203125,0.08154296875,3.46875,1.2421875
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,scientist,15645,8.875,"A scientist alarmed a parent. As for the scientist,",0.298828125,0.06640625,4.5,1.5078125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,scientist,15645,8.875,"A scientist intimidated a parent. As for the scientist,",0.23828125,0.07275390625,3.265625,1.1796875
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,scientist,15645,8.875,"A scientist rushed a parent. As for the scientist,",0.1982421875,0.053466796875,3.703125,1.3125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,scientist,15645,8.875,"A scientist commanded a parent. As for the scientist,",0.298828125,0.0517578125,5.78125,1.7578125
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,scientist,15645,8.875,"A scientist disliked a parent. As for the scientist,",0.2138671875,0.027099609375,7.90625,2.0625
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,scientist,15645,8.875,"A scientist phoned a parent. As for the scientist,",0.216796875,0.0849609375,2.546875,0.93359375
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,scientist,15645,8.875,"A scientist challenged a parent. As for the scientist,",0.2734375,0.05078125,5.40625,1.6875
