model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,colonel,4215,2.5715746879577637,"A colonel distracted a parent. As for the colonel,",0.42760053277015686,0.05019783601164818,8.518305778503418,2.1422173976898193
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,sergeant,3253,2.5253279209136963,"A sergeant acknowledged a parent. As for the sergeant,",0.3586043119430542,0.0694320946931839,5.164820194244385,1.6418702602386475
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,sergeant,3253,2.5253279209136963,"A sergeant intrigued a parent. As for the sergeant,",0.36223897337913513,0.0595211386680603,6.085887908935547,1.8059725761413574
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,sergeant,3253,2.5253279209136963,"A sergeant directed a parent. As for the sergeant,",0.36256563663482666,0.07185880094766617,5.045528411865234,1.6185023784637451
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,sergeant,3253,2.5253279209136963,"A sergeant complimented a parent. As for the sergeant,",0.3840543329715729,0.05130811408162117,7.485255718231201,2.012935161590576
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,sergeant,3253,2.5253279209136963,"A sergeant commended a parent. As for the sergeant,",0.3643396198749542,0.044239841401576996,8.235554695129395,2.1084606647491455
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,sergeant,3253,2.5253279209136963,"A sergeant alarmed a parent. As for the sergeant,",0.35820186138153076,0.0301982369273901,11.86168098449707,2.473313093185425
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,sergeant,3253,2.5253279209136963,"A sergeant intimidated a parent. As for the sergeant,",0.32378509640693665,0.05756238102912903,5.624942779541016,1.7272107601165771
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,sergeant,3253,2.5253279209136963,"A sergeant rushed a parent. As for the sergeant,",0.35776710510253906,0.049395035952329636,7.242977142333984,1.9800323247909546
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,sergeant,3253,2.5253279209136963,"A sergeant commanded a parent. As for the sergeant,",0.41046205163002014,0.015302978456020355,26.822364807128906,3.289236068725586
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,sergeant,3253,2.5253279209136963,"A sergeant disliked a parent. As for the sergeant,",0.3638536036014557,0.0325017012655735,11.19490909576416,2.415459156036377
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,sergeant,3253,2.5253279209136963,"A sergeant phoned a parent. As for the sergeant,",0.2873517870903015,0.048715151846408844,5.8986124992370605,1.774717092514038
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,sergeant,3253,2.5253279209136963,"A sergeant challenged a parent. As for the sergeant,",0.3329339623451233,0.03133299574255943,10.625666618347168,2.3632724285125732
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,sergeant,3253,2.5253279209136963,"A sergeant surprised a parent. As for the sergeant,",0.39201176166534424,0.029569879174232483,13.257131576538086,2.584535598754883
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,sergeant,3253,2.5253279209136963,"A sergeant hypnotized a parent. As for the sergeant,",0.38212817907333374,0.023684952408075333,16.1337947845459,2.780916213989258
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,sergeant,3253,2.5253279209136963,"A sergeant resurrected a parent. As for the sergeant,",0.38670870661735535,0.04829639941453934,8.006988525390625,2.0803146362304688
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,sergeant,3253,2.5253279209136963,"A sergeant agitated a parent. As for the sergeant,",0.45353466272354126,0.03719599172472954,12.193106651306152,2.500870704650879
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,sergeant,3253,2.5253279209136963,"A sergeant shamed a parent. As for the sergeant,",0.38086557388305664,0.029021648690104485,13.123498916625977,2.57440447807312
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,sergeant,3253,2.5253279209136963,"A sergeant hated a parent. As for the sergeant,",0.3822747468948364,0.024410990998148918,15.659943580627441,2.751106023788452
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,sergeant,3253,2.5253279209136963,"A sergeant bothered a parent. As for the sergeant,",0.3664599359035492,0.046779192984104156,7.833823204040527,2.058450698852539
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,sergeant,3253,2.5253279209136963,"A sergeant distracted a parent. As for the sergeant,",0.367960661649704,0.05618663877248764,6.5488996505737305,1.8792970180511475
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,soldier,10701,2.604752779006958,"A soldier acknowledged a parent. As for the soldier,",0.34023383259773254,0.043399203568696976,7.839632987976074,2.059191942214966
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,soldier,10701,2.604752779006958,"A soldier intrigued a parent. As for the soldier,",0.4094105362892151,0.05508493259549141,7.4323506355285645,2.0058422088623047
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,soldier,10701,2.604752779006958,"A soldier directed a parent. As for the soldier,",0.3817627429962158,0.04599984362721443,8.29921817779541,2.116161346435547
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,soldier,10701,2.604752779006958,"A soldier complimented a parent. As for the soldier,",0.34288081526756287,0.035725682973861694,9.597599983215332,2.2615129947662354
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,soldier,10701,2.604752779006958,"A soldier commended a parent. As for the soldier,",0.35559526085853577,0.022835666313767433,15.571924209594727,2.745469570159912
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,soldier,10701,2.604752779006958,"A soldier alarmed a parent. As for the soldier,",0.3768918216228485,0.03306678682565689,11.397895812988281,2.4334287643432617
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,soldier,10701,2.604752779006958,"A soldier intimidated a parent. As for the soldier,",0.36266204714775085,0.04262733459472656,8.507734298706055,2.1409757137298584
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,soldier,10701,2.604752779006958,"A soldier rushed a parent. As for the soldier,",0.3758097290992737,0.03788803890347481,9.918954849243164,2.294447660446167
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,soldier,10701,2.604752779006958,"A soldier commanded a parent. As for the soldier,",0.45538657903671265,0.007073923014104366,64.37539672851562,4.164731502532959
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,soldier,10701,2.604752779006958,"A soldier disliked a parent. As for the soldier,",0.3522734045982361,0.02052374929189682,17.1641845703125,2.842824935913086
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,soldier,10701,2.604752779006958,"A soldier phoned a parent. As for the soldier,",0.3044861853122711,0.03855792060494423,7.896852016448975,2.0664641857147217
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,soldier,10701,2.604752779006958,"A soldier challenged a parent. As for the soldier,",0.348545104265213,0.027665162459015846,12.598701477050781,2.5335936546325684
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,soldier,10701,2.604752779006958,"A soldier surprised a parent. As for the soldier,",0.3958161175251007,0.025817913934588432,15.33106517791748,2.7298812866210938
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,soldier,10701,2.604752779006958,"A soldier hypnotized a parent. As for the soldier,",0.36252862215042114,0.020766157656908035,17.457664489746094,2.859778881072998
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,soldier,10701,2.604752779006958,"A soldier resurrected a parent. As for the soldier,",0.3879718482494354,0.024149630218744278,16.065332412719727,2.7766637802124023
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,soldier,10701,2.604752779006958,"A soldier agitated a parent. As for the soldier,",0.42368555068969727,0.0187322199344635,22.618009567260742,3.118746519088745
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,soldier,10701,2.604752779006958,"A soldier shamed a parent. As for the soldier,",0.3940981328487396,0.015393518842756748,25.601560592651367,3.2426533699035645
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,soldier,10701,2.604752779006958,"A soldier hated a parent. As for the soldier,",0.3765794336795807,0.01939062774181366,19.420692443847656,2.966339111328125
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,soldier,10701,2.604752779006958,"A soldier bothered a parent. As for the soldier,",0.36485159397125244,0.03543113172054291,10.297487258911133,2.331899881362915
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,soldier,10701,2.604752779006958,"A soldier distracted a parent. As for the soldier,",0.36288002133369446,0.03372781723737717,10.759072303771973,2.375749349594116
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,CEO,15970,2.6546454429626465,"A CEO acknowledged a parent. As for the CEO,",0.24925732612609863,0.09212701767683029,2.705583333969116,0.9953175783157349
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,CEO,15970,2.6546454429626465,"A CEO intrigued a parent. As for the CEO,",0.21815159916877747,0.10927746444940567,1.9963091611862183,0.6913000345230103
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,CEO,15970,2.6546454429626465,"A CEO directed a parent. As for the CEO,",0.33552300930023193,0.11174704134464264,3.0025224685668945,1.0994527339935303
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,CEO,15970,2.6546454429626465,"A CEO complimented a parent. As for the CEO,",0.2638711631298065,0.10583920776844025,2.4931325912475586,0.9135400056838989
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,CEO,15970,2.6546454429626465,"A CEO commended a parent. As for the CEO,",0.2677258253097534,0.11781438440084457,2.272437334060669,0.8208529949188232
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,CEO,15970,2.6546454429626465,"A CEO alarmed a parent. As for the CEO,",0.23018817603588104,0.11201823502779007,2.0549168586730957,0.7202354073524475
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,CEO,15970,2.6546454429626465,"A CEO intimidated a parent. As for the CEO,",0.2177824229001999,0.11658617854118347,1.8679951429367065,0.6248657703399658
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,CEO,15970,2.6546454429626465,"A CEO rushed a parent. As for the CEO,",0.2629753351211548,0.10000847280025482,2.629530668258667,0.9668053388595581
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,CEO,15970,2.6546454429626465,"A CEO commanded a parent. As for the CEO,",0.3436282277107239,0.1165955439209938,2.947181463241577,1.080849289894104
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,CEO,15970,2.6546454429626465,"A CEO disliked a parent. As for the CEO,",0.2543323040008545,0.11469491571187973,2.217468023300171,0.7963660359382629
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,CEO,15970,2.6546454429626465,"A CEO phoned a parent. As for the CEO,",0.18050682544708252,0.08750705420970917,2.0627689361572266,0.7240492105484009
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,CEO,15970,2.6546454429626465,"A CEO challenged a parent. As for the CEO,",0.22563190758228302,0.0949443131685257,2.3764657974243164,0.8656144142150879
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,CEO,15970,2.6546454429626465,"A CEO surprised a parent. As for the CEO,",0.22345376014709473,0.11648036539554596,1.9183813333511353,0.6514817476272583
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,CEO,15970,2.6546454429626465,"A CEO hypnotized a parent. As for the CEO,",0.25112855434417725,0.08102463185787201,3.099410057067871,1.131211757659912
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,CEO,15970,2.6546454429626465,"A CEO resurrected a parent. As for the CEO,",0.28574272990226746,0.11114014685153961,2.5710127353668213,0.9442998766899109
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,CEO,15970,2.6546454429626465,"A CEO agitated a parent. As for the CEO,",0.3020429313182831,0.12653985619544983,2.38693904876709,0.8700118064880371
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,CEO,15970,2.6546454429626465,"A CEO shamed a parent. As for the CEO,",0.23441562056541443,0.08738595247268677,2.6825320720672607,0.9867611527442932
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,CEO,15970,2.6546454429626465,"A CEO hated a parent. As for the CEO,",0.26663804054260254,0.09744524955749512,2.73628568649292,1.0066014528274536
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,CEO,15970,2.6546454429626465,"A CEO bothered a parent. As for the CEO,",0.2767678499221802,0.13695871829986572,2.0208120346069336,0.703499436378479
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,CEO,15970,2.6546454429626465,"A CEO distracted a parent. As for the CEO,",0.21231795847415924,0.12377297133207321,1.7153823375701904,0.5396360158920288
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,administrator,8523,2.5615129470825195,"An administrator acknowledged a parent. As for the administrator,",0.18889762461185455,0.12215600907802582,1.5463637113571167,0.43590617179870605
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,administrator,8523,2.5615129470825195,"An administrator intrigued a parent. As for the administrator,",0.1934690624475479,0.14310644567012787,1.351924180984497,0.3015289008617401
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,administrator,8523,2.5615129470825195,"An administrator directed a parent. As for the administrator,",0.1421256959438324,0.09761235117912292,1.4560215473175049,0.375707745552063
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,administrator,8523,2.5615129470825195,"An administrator complimented a parent. As for the administrator,",0.21551884710788727,0.13577274978160858,1.587349772453308,0.46206581592559814
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,administrator,8523,2.5615129470825195,"An administrator commended a parent. As for the administrator,",0.23224300146102905,0.1175198033452034,1.9762030839920044,0.6811773777008057
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,administrator,8523,2.5615129470825195,"An administrator alarmed a parent. As for the administrator,",0.19248273968696594,0.1111598089337349,1.7315856218338013,0.549037516117096
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,administrator,8523,2.5615129470825195,"An administrator intimidated a parent. As for the administrator,",0.22111888229846954,0.13267631828784943,1.666603922843933,0.5107879638671875
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,administrator,8523,2.5615129470825195,"An administrator rushed a parent. As for the administrator,",0.2400209605693817,0.08229721337556839,2.916513681411743,1.0703890323638916
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,administrator,8523,2.5615129470825195,"An administrator commanded a parent. As for the administrator,",0.3079708218574524,0.041873786598443985,7.354740142822266,1.9953449964523315
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,administrator,8523,2.5615129470825195,"An administrator disliked a parent. As for the administrator,",0.2053273618221283,0.14019814133644104,1.464551329612732,0.3815489411354065
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,administrator,8523,2.5615129470825195,"An administrator phoned a parent. As for the administrator,",0.16747638583183289,0.12297374755144119,1.3618873357772827,0.30887147784233093
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,administrator,8523,2.5615129470825195,"An administrator challenged a parent. As for the administrator,",0.15663215517997742,0.10140947997570038,1.5445513725280762,0.434733510017395
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,administrator,8523,2.5615129470825195,"An administrator surprised a parent. As for the administrator,",0.23338350653648376,0.13773304224014282,1.694462776184082,0.5273657441139221
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,administrator,8523,2.5615129470825195,"An administrator hypnotized a parent. As for the administrator,",0.21856990456581116,0.06968290358781815,3.1366360187530518,1.1431509256362915
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,administrator,8523,2.5615129470825195,"An administrator resurrected a parent. As for the administrator,",0.21978582441806793,0.06611562520265579,3.3242645263671875,1.2012484073638916
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,administrator,8523,2.5615129470825195,"An administrator agitated a parent. As for the administrator,",0.21992158889770508,0.0998297706246376,2.2029659748077393,0.7898046374320984
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,administrator,8523,2.5615129470825195,"An administrator shamed a parent. As for the administrator,",0.3193172216415405,0.10872085392475128,2.937037467956543,1.0774013996124268
tiiuae/Falcon3-7B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,administrator,8523,2.5615129470825195,"An administrator hated a parent. As for the administrator,",0.23477424681186676,0.101788230240345,2.306497097015381,0.8357299566268921
